ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
35674	0,0,0	28,27,31	1,0,0	49,38,47	246	149
35675	0,0,0	6,4,2	1,0,0	0,3,1	253	149
35676	1,0,2	0,4,1	1,3,0	1,8,4	387	149
35677	28,27,31	6,4,2	49,38,47	0,3,1	156	149
35678	29,27,33	0,4,1	49,41,47	1,8,4	290	149
35679	6,4,3	0,4,1	0,3,1	1,8,4	283	149
35680	215,235,244	5,1,1	238,178,215	1,0,3	263	149
35681	3,3,6	143,164,219	11,7,10	95,119,102	458	149
35682	1,0,1	233,269,299	0,2,0	216,264,202	301	149
35683	13,15,4	1,1,3	14,9,18	2,0,6	265	149
35684	13,15,4	1,1,3	14,9,17	2,0,6	274	149
35685	13,15,5	1,1,3	16,9,18	2,0,6	314	149
35686	0,2,0	0,2,0	0,0,0	0,0,1	158	149
35687	0,2,1	0,2,0	2,0,1	0,0,1	198	149
35688	0,2,1	0,2,0	2,0,1	0,0,0	189	149
35689	0,2,0	2338,3099,2085	0,0,1	2491,2576,2814	154	149
35690	0,2,0	2338,3099,2085	0,0,0	2491,2576,2814	163	149
35691	0,2,1	2338,3099,2085	2,0,1	2491,2576,2814	203	149
35692	174,152,136	0,2,0	130,148,124	0,0,1	242	149
35693	174,152,136	0,2,0	130,148,124	0,0,0	233	149
35694	174,152,136	0,2,1	130,148,124	2,0,1	193	149
35695	69,76,45	0,0,0	67,54,76	1,2,1	185	149
35696	31,20,35	0,0,0	37,26,32	1,0,0	153	149
35697	2,7,7	17,13,8	2,13,5	4,11,7	229	149
35698	12,8,9	1,2,0	6,2,1	5,2,0	412	149
35700	59,38,22	1,0,0	40,22,35	0,0,1	154	149
35701	169,148,119	2,1,2	133,148,135	3,4,1	160	149
35702	0,0,0	55,46,66	0,1,0	34,37,50	282	149
35703	2,0,0	0,0,0	1,0,0	0,0,3	199	149
35704	1,1,1	0,0,0	0,0,0	0,0,1	569	149
35705	15,11,7	2404,2134,2003	9,5,3	2219,1991,2734	494	149
35706	2547,2265,2162	0,0,3	2367,2125,2896	0,0,0	547	149
35707	11,3,2	2404,2134,2003	3,2,1	2219,1991,2734	344	149
35708	55,48,35	10,10,8	45,34,44	9,9,15	348	149
35709	2448,2180,2036	10,10,8	2261,2023,2777	9,9,15	153	149
35710	113,94,91	1,0,0	89,74,102	0,0,0	170	149
35711	9,10,15	0,0,0	9,4,6	0,0,2	317	149
35712	9,10,13	1,0,1	11,9,10	0,0,0	317	149
35713	1940,1749,1505	0,0,0	1828,1544,2123	0,1,0	388	149
35714	195,124,174	0,0,0	152,150,162	0,1,0	220	149
35715	21,11,26	0,3,0	27,19,30	6,6,2	243	149
35716	930,780,734	0,2,1	820,729,958	1,0,3	220	149
35717	21,13,27	0,0,0	28,18,33	0,2,0	243	149
35718	1,0,1	483,341,442	3,1,0	367,339,405	172	149
35719	67,51,48	0,0,1	69,41,51	0,0,0	212	149
35720	12,6,11	1,3,2	9,18,13	4,11,5	407	149
35721	549,392,489	0,0,1	433,379,456	0,0,0	189	149
35722	1,0,2	1,3,2	3,1,3	4,11,5	344	149
35723	4,5,2	196,148,139	4,3,3	215,146,179	153	149
35724	3,5,2	0,0,1	4,2,2	0,0,0	323	149
35725	3,5,2	1,1,1	4,2,2	2,0,0	331	149
35726	332,357,234	1,0,0	299,328,404	0,0,0	446	149
35727	338,357,237	5,1,3	304,335,407	3,4,8	342	149
35728	196,148,139	0,0,1	215,146,179	0,0,0	319	149
35729	196,148,139	1,1,1	215,146,179	2,0,0	327	149
35730	524,500,371	1,0,0	510,471,580	0,0,0	442	149
35731	0,0,1	1,1,1	0,0,0	2,0,0	157	149
35733	0,0,1	5,1,3	0,0,0	3,4,8	168	149
35734	1,1,1	1,0,0	2,0,0	0,0,0	264	149
35735	1,1,1	5,1,3	2,0,0	3,4,8	160	149
35736	5,1,3	1,0,0	3,4,8	0,0,0	253	149
35737	0,0,1	38,41,56	0,0,0	29,31,32	199	149
35738	0,7,2	0,0,0	0,4,1	0,1,0	150	149
35739	4,11,2	4,4,6	4,0,2	2,5,3	274	149
35740	35,33,33	1,0,0	21,16,22	0,0,0	179	149
35741	33,44,27	4,5,1	35,30,37	1,7,3	185	149
35742	130,121,88	0,0,0	101,74,103	0,1,0	275	149
35743	0,0,0	13,11,23	1,2,0	6,14,7	364	149
35744	0,0,0	1,7,8	1,0,0	6,0,2	161	149
35747	0,0,0	75,66,76	0,1,0	55,66,86	428	149
35748	44,24,37	0,0,0	45,31,18	0,1,0	171	149
35749	0,0,0	75,65,60	0,0,2	73,75,75	308	149
35750	0,4,0	6,3,1	0,0,0	1,1,1	217	149
35751	0,0,2	2,3,1	0,0,0	4,1,4	315	149
35752	0,0,2	0,0,0	0,0,0	1,0,0	320	149
35754	2,3,1	0,0,0	4,1,4	1,0,0	154	149
35755	2,3,1	0,0,3	4,1,4	0,0,0	330	149
35756	0,0,0	0,0,3	1,0,0	0,0,0	325	149
35757	0,0,3	0,0,1	0,0,0	1,0,0	264	149
