ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58799	0,0,1	2,1,2	0,0,0	0,7,4	157	149
58800	0,0,0	2,1,2	2,0,0	0,7,4	174	149
58801	1,1,2	2,1,2	1,1,1	0,7,4	298	149
58802	257,222,202	0,0,2	193,200,195	0,0,0	151	149
58804	0,0,0	0,0,2	2,0,0	0,0,0	172	149
58805	1,1,2	0,0,2	1,1,1	0,0,0	298	149
58806	0,0,1	257,222,202	0,0,0	193,200,195	153	149
58807	0,0,0	257,222,202	2,0,0	193,200,195	170	149
58808	1,1,2	257,222,202	1,1,1	193,200,195	298	149
58809	0,0,0	0,0,1	2,0,0	0,0,0	166	149
58810	0,0,2	0,0,1	1,0,0	0,0,0	298	149
58811	0,0,2	0,0,0	1,0,0	2,0,0	298	149
58812	1,3,0	2,1,2	0,3,4	0,7,4	280	149
58813	1,3,0	0,0,2	0,3,4	0,0,0	278	149
58814	0,2,0	0,0,1	0,2,3	0,0,0	272	149
58815	0,2,0	0,0,0	0,2,3	2,0,0	255	149
58816	0,0,2	0,2,0	1,0,0	0,2,3	245	149
58817	0,3,0	0,0,0	1,1,2	0,1,0	166	149
58818	26,24,31	0,0,0	10,15,20	0,1,0	173	149
58819	26,22,31	0,1,0	9,14,18	0,0,0	156	149
58820	0,3,0	5,0,0	0,5,7	1,0,0	261	149
58821	0,3,0	2,1,1	0,5,7	0,0,0	265	149
58822	5,0,0	2,1,1	1,0,0	0,0,0	153	149
58823	26,21,31	0,3,0	33,25,30	0,1,2	150	149
58824	0,0,2	5,15,6	0,0,0	8,0,8	153	149
58825	2,0,1	16,13,16	2,0,0	4,5,6	153	149
58826	6,4,9	584,454,455	4,4,2	461,443,469	298	149
58827	1114,954,892	0,1,0	974,928,862	0,0,0	255	149
58829	0,0,0	0,2,2	1,0,0	3,3,0	261	149
58830	0,0,0	0,2,2	1,0,0	3,3,0	251	149
58831	0,0,1	2,2,2	0,3,0	0,0,0	154	149
58832	3,0,0	0,0,0	0,0,0	1,0,0	181	149
58833	132,124,104	0,0,0	108,102,95	2,0,0	186	149
58834	11,2,4	8,2,4	5,0,0	1,9,6	178	149
58835	122,118,100	10055,8714,7254	112,133,84	8414,9894,7894	211	149
58836	52,43,43	10,4,3	48,37,27	3,4,11	298	149
58837	4114,4357,3718	1,0,0	4702,4357,4289	0,2,0	173	149
58839	7,25,15	1843,1714,1776	18,10,22	2025,1892,1845	298	149
58840	5,20,14	1843,1714,1776	18,10,22	2025,1892,1845	153	149
