ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45962	9,32,17	0,0,0	26,16,21	0,1,0	486	149
45963	0,0,3	238,234,198	0,1,3	220,206,218	211	149
45964	47,69,42	130,110,128	55,63,30	123,124,127	422	149
45965	3,2,0	13,23,18	1,1,0	24,12,20	239	149
45966	17,46,17	0,0,0	29,27,34	2,0,0	151	149
45967	0,2,4	0,0,1	1,2,0	0,0,1	396	149
45968	0,0,1	374,434,415	0,0,1	556,480,522	338	149
45970	73,82,119	0,0,0	107,46,90	1,0,0	150	149
45971	58,81,45	0,0,1	76,45,83	0,0,0	202	149
45972	46,57,50	0,0,2	32,8,22	0,0,0	494	149
45973	30,17,14	0,0,0	13,5,7	1,0,0	153	149
45974	34,28,33	0,0,2	26,32,29	0,0,0	252	149
45975	19,20,26	2,1,0	23,24,23	0,0,1	252	149
45976	76,85,93	2,1,0	81,76,77	0,0,1	522	149
45977	0,2,1	0,2,0	6,1,3	0,0,0	164	149
45978	8,6,8	0,0,2	10,5,11	0,6,0	164	149
45979	5,2,3	0,0,0	5,1,0	0,1,1	505	149
45980	8,3,2	0,0,0	5,4,0	0,1,1	483	149
45981	7,2,2	0,0,0	6,1,2	0,1,1	392	149
45982	11,13,6	0,0,0	6,7,2	2,3,1	483	149
45983	5,2,3	0,0,0	4,2,0	2,3,1	505	149
45984	7,3,6	0,0,0	8,0,2	2,3,1	392	149
45985	1,0,0	6,12,11	0,1,0	12,9,8	197	149
45987	1,1,0	8,0,1	0,1,0	5,0,3	297	149
45988	30,39,47	0,0,0	30,22,28	1,2,2	243	149
45989	65,54,62	2,4,1	71,53,62	4,3,9	304	149
45990	65,54,62	0,1,4	71,53,62	1,4,5	335	149
45991	66,57,63	794,734,752	71,56,66	776,649,766	260	149
45992	65,62,43	3,7,0	53,60,67	0,2,0	462	149
45993	794,734,752	2,4,1	776,649,766	4,3,9	193	149
45994	794,734,752	0,1,4	776,649,766	1,4,5	224	149
45995	847,792,793	3,7,0	824,706,823	0,2,0	351	149
45996	2,4,1	0,1,4	4,3,9	1,4,5	180	149
45997	2,4,1	3,7,0	4,3,10	0,2,0	307	149
45998	0,1,4	3,7,0	1,4,6	0,2,0	276	149
45999	0,0,0	3,5,2	2,0,0	6,1,0	157	149
46001	0,0,0	60,53,54	1,0,0	71,47,51	592	149
46002	22,13,17	0,0,1	17,7,20	0,0,0	262	149
46003	1,2,2	314,400,286	5,5,8	274,266,302	184	149
46004	0,0,0	1,0,0	0,0,1	0,0,1	158	149
46005	29,23,24	0,2,0	31,37,50	0,0,0	183	149
46006	0,0,0	50,35,40	0,0,2	49,60,73	153	149
46007	758,969,860	0,0,0	974,811,911	2,0,0	151	149
46008	10,0,0	0,0,0	31,18,15	0,2,0	236	149
46009	4,2,10	1050,1244,1396	2,7,8	1518,1032,1317	296	149
46011	1,0,0	22,31,34	0,1,3	34,31,54	345	149
46012	3,4,14	0,0,0	9,19,13	0,0,1	233	149
46013	14,10,5	0,0,0	6,14,19	0,0,2	152	149
46014	13,8,17	0,0,0	15,14,16	0,0,2	156	149
46015	93,88,92	0,0,0	52,70,82	0,0,2	157	149
46016	81,80,75	1,0,0	37,56,66	0,0,0	150	149
46017	211,228,167	0,0,0	247,205,178	1,2,0	269	149
46018	353,368,289	1,4,1	388,328,347	3,0,0	176	149
46019	3,0,0	0,0,0	2,0,2	0,1,0	674	149
46020	3,0,0	0,0,0	2,0,2	2,0,0	744	149
46023	2,4,0	2,0,0	4,11,3	0,0,4	296	149
46024	9,6,3	0,0,0	2,5,8	0,1,0	211	149
46025	53,72,49	0,0,0	28,33,52	1,0,0	185	149
46026	134,133,141	0,0,0	97,95,89	1,0,0	168	149
46027	0,1,0	0,1,0	0,0,3	0,0,0	481	149
46028	220,180,180	0,1,0	170,171,165	0,0,0	224	149
46029	0,5,2	86,70,78	0,0,0	57,77,70	354	149
46030	0,0,1	4,1,0	2,0,0	0,2,0	222	149
46031	0,0,1	11,7,9	4,0,0	13,6,5	257	149
46032	3,0,2	0,1,0	7,1,1	1,1,0	317	149
46033	4,5,5	0,0,1	9,3,2	0,0,0	360	149
46034	4,1,0	11,7,9	2,2,0	13,6,5	184	149
46035	7,1,1	0,1,0	5,3,1	1,1,0	244	149
46036	8,6,4	0,0,1	7,5,2	0,0,0	287	149
46037	14,7,10	0,1,0	16,7,6	1,1,0	209	149
46038	15,12,13	0,0,1	18,9,7	0,0,0	252	149
46039	11,9,15	0,1,0	13,6,5	0,0,0	506	149
46040	1,6,3	0,0,1	3,3,1	0,0,0	192	149
46041	0,2,3	0,1,0	1,1,0	0,0,0	446	149
46043	33,26,30	0,0,1	17,14,23	0,0,2	231	149
46044	1,8,3	122,91,111	1,0,1	74,62,89	153	149
46045	0,6,0	0,0,0	0,0,0	0,1,0	156	149
46046	122,91,111	0,0,0	74,62,89	0,1,0	152	149
46047	2,0,2	11,11,18	1,0,3	14,4,22	522	149
46053	1,0,0	7,15,16	0,0,0	5,13,6	169	149
46054	0,0,2	0,0,0	2,2,4	2,0,0	169	149
46055	1,2,2	0,0,0	3,2,4	2,0,0	161	149
46056	0,0,0	1,2,0	0,0,2	1,0,2	157	149
46057	0,3,0	5,4,4	0,0,0	4,2,14	495	149
46058	42,30,33	0,0,0	27,18,31	0,0,2	197	149
46059	33,35,41	0,4,0	29,31,35	0,0,0	153	149
46060	12,7,13	0,0,0	13,8,14	0,1,0	338	149
46061	9,9,17	4,4,6	11,18,17	4,2,6	170	149
46062	0,2,1	137,119,124	3,2,1	118,120,101	543	149
46063	0,0,0	1,0,0	0,1,2	0,0,5	186	149
46064	1149,1046,981	0,0,0	940,1000,968	0,0,2	190	149
46065	21,11,23	876,732,645	34,20,13	708,710,726	370	149
46066	0,0,0	547,432,508	1,0,0	448,422,421	155	149
46067	365,460,401	11,8,12	390,289,358	9,13,7	363	149
46068	5,7,0	0,2,1	13,1,5	0,6,1	169	149
46069	16,9,22	728,848,847	14,12,12	693,583,738	168	149
46070	0,2,0	0,0,1	0,0,1	0,0,0	174	149
46071	0,2,0	0,0,0	0,0,1	1,0,0	305	149
46072	210,189,273	1,0,1	181,144,194	0,0,0	423	149
46073	728,848,847	0,0,1	693,583,738	0,0,0	155	149
46074	728,848,847	0,0,0	693,583,738	1,0,0	286	149
46075	922,1028,1098	1,0,1	860,715,920	0,0,0	404	149
46076	0,0,1	0,0,0	0,0,0	1,0,0	280	149
46077	135,122,161	1,0,1	115,80,124	0,0,0	398	149
46078	135,122,160	1,0,1	116,80,124	0,0,0	267	149
46079	5,9,6	210,223,256	8,3,11	207,193,228	167	149
46080	0,0,3	0,1,0	0,1,2	0,0,0	163	149
46081	0,0,3	9,17,4	0,1,2	14,3,11	168	149
46082	0,1,0	9,17,4	0,0,0	14,3,11	154	149
46083	6,5,4	0,0,0	7,3,4	2,0,0	227	149
46084	75,122,89	0,0,0	117,59,140	2,0,0	209	149
46085	11,16,11	0,0,1	9,0,6	0,0,0	514	149
46086	1,3,3	0,0,1	1,0,3	2,0,0	181	149
46087	1,1,0	1,0,0	1,0,2	0,0,2	154	149
46088	2,0,5	0,0,1	4,2,1	0,0,0	175	149
46089	1,5,4	0,0,2	17,11,16	0,0,0	221	149
46090	13,11,28	1,0,0	36,20,31	0,3,9	221	149
46091	5,2,3	69,65,53	1,6,12	71,53,82	406	149
46092	5,2,3	31,42,39	1,6,12	41,42,55	406	149
46093	5,2,4	22,13,24	7,3,5	16,21,13	347	149
46094	51,34,42	24,25,36	67,34,64	17,36,34	168	149
46095	53,67,74	1,0,1	71,87,81	1,0,3	174	149
46096	0,0,0	5,0,0	0,0,1	1,0,7	199	149
46097	2,0,1	0,2,2	0,0,2	0,0,0	277	149
46098	0,1,0	588,593,595	0,0,0	812,684,749	152	149
46099	1,0,0	588,593,595	0,0,0	812,684,749	164	149
46101	5,8,6	0,1,0	4,2,6	0,0,0	199	149
46102	5,8,6	1,0,0	4,2,6	0,0,0	187	149
46103	11804,8383,12128	0,0,0	9274,8955,9826	1,0,0	152	149
46104	2,4,3	0,0,0	4,2,5	1,0,0	353	149
46105	0,0,1	11802,8379,12126	0,0,0	9270,8953,9821	350	149
46106	9419,7554,7844	0,2,2	7994,9225,8459	1,2,1	150	149
46107	10311,8206,8817	16,31,18	8641,9850,9200	21,30,28	155	149
46108	45,38,27	17987,13784,16580	37,33,24	14964,15997,15815	184	149
46109	415,319,365	0,0,0	323,429,398	6,0,0	167	149
46110	431,333,376	0,0,0	329,446,417	6,0,0	188	149
46111	16,14,11	0,0,0	8,18,19	2,1,0	170	149
46112	1435,1106,1123	0,0,0	1111,1422,1340	6,0,0	168	149
46113	1020,787,758	0,0,0	790,994,942	2,1,0	150	149
46114	0,0,0	1004,773,747	0,1,1	782,977,924	169	149
46115	670,542,435	0,0,0	495,655,583	0,0,1	150	149
46116	0,2,0	0,0,0	0,5,1	0,2,0	403	149
46117	2,4,0	0,2,0	6,0,0	0,5,1	313	149
46118	1,0,1	0,2,0	0,0,0	0,5,1	372	149
46119	0,3,0	0,2,0	0,0,0	0,5,1	470	149
46120	0,0,0	0,2,0	2,0,0	0,5,1	481	149
46121	1,0,1	2,4,0	0,0,0	6,0,0	208	149
46122	0,3,0	2,4,0	0,0,0	6,0,0	306	149
46123	0,0,0	2,4,0	2,0,0	6,0,0	317	149
46125	0,0,0	1,0,1	2,0,0	0,0,0	258	149
46126	0,0,0	0,3,0	2,0,0	0,0,0	160	149
46127	453,431,464	0,0,0	351,379,442	3,0,0	152	149
46128	580,553,551	2,4,0	497,516,574	0,2,1	167	149
46129	790,787,825	0,0,0	726,657,821	0,0,1	365	149
46130	284,297,330	0,0,0	297,207,315	0,0,1	347	149
46131	311,311,344	0,0,0	322,222,335	0,0,2	199	149
46132	487,446,505	1,0,0	450,395,457	0,0,0	236	149
46133	164,152,175	1,0,0	166,143,156	0,0,0	230	149
46134	0,2,1	180,155,172	3,2,0	198,148,139	359	149
46135	8,11,14	1,0,0	10,13,16	0,0,0	385	149
46136	188,164,185	1,0,0	205,159,155	0,0,0	175	149
46137	6,5,3	2459,2674,1824	8,8,10	2741,2945,2567	374	149
46138	1,0,2	1,2,4	2,0,4	3,0,1	451	149
46140	45903,38425,36405	0,0,0	40554,47844,41716	0,0,1	150	149
46141	709,569,559	0,0,0	624,679,597	0,0,1	156	149
46142	0,0,2	45194,37856,35848	0,0,0	39930,47165,41119	155	149
46143	48876,41427,39797	0,0,0	43108,49610,43704	0,1,0	200	149
46144	23376,19451,18923	0,0,0	20377,23981,21431	0,1,0	213	149
46145	8,1,9	25508,21977,20883	60,44,38	22791,25673,22311	162	149
46146	4967,4653,4233	0,0,0	4725,5080,4484	1,0,0	160	149
46147	5557,5150,4726	0,0,0	5285,5697,5011	1,0,0	161	149
46148	596,499,499	0,0,0	568,619,535	0,1,1	150	149
46149	73,73,92	2,0,0	59,56,82	0,0,0	208	149
46150	22,23,24	0,1,0	23,13,23	0,0,0	154	149
46151	103,90,81	0,0,2	74,96,80	4,0,0	153	149
46152	0,0,2	6,5,7	1,0,0	6,3,3	209	149
46153	0,0,0	2,7,0	0,0,1	0,1,0	209	149
46154	4741,4244,3323	0,31,45	4650,4798,4199	49,53,45	206	149
46155	4729,4244,3326	1,0,0	4664,4798,4199	0,0,0	206	149
46156	4729,4244,3313	0,0,0	4662,4798,4199	11,0,0	206	149
46157	13641,11989,10261	0,0,0	12756,14025,12329	2,0,0	321	149
46158	8914,7745,6948	0,0,0	8106,9227,8131	2,0,0	264	149
46159	4729,4244,3313	0,0,0	4666,4812,4201	0,0,13	206	149
46160	279,254,214	0,0,0	234,226,247	0,0,7	519	149
46161	0,0,0	2,0,0	1,0,0	0,0,2	158	149
46162	0,0,0	4,4,0	1,0,0	2,3,5	176	149
46163	2,0,0	0,3,0	2,0,0	4,1,6	191	149
46164	2,0,0	0,0,0	2,0,0	0,0,3	200	149
46165	2,0,0	0,0,0	2,0,0	25,22,0	203	149
46166	2769,2461,1891	0,0,1	2737,2939,2460	0,2,0	224	149
46167	3029,2858,2135	0,0,0	3062,3190,2666	0,0,2	236	149
