ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
38033	2,1,0	430,524,571	0,0,0	308,413,421	298	149
38034	3,3,3	430,524,571	0,4,6	308,413,421	298	149
38035	3,2,3	2,0,0	0,4,6	0,0,0	298	149
38036	6,8,17	1,0,2	8,14,12	0,0,0	153	149
38037	411,438,562	1,0,2	283,413,358	0,0,0	157	149
38038	69,70,114	1,0,2	61,77,74	0,0,0	160	149
38039	405,430,545	0,0,0	276,399,346	1,0,0	153	149
38040	63,62,97	0,0,0	54,63,62	1,0,0	156	149
38041	19,17,33	361,385,481	20,20,17	242,356,301	152	149
38042	38,34,42	0,1,0	24,32,29	0,0,0	199	149
38043	0,0,0	206,238,270	0,2,0	199,172,180	153	149
38044	5,8,12	0,2,0	4,2,6	0,0,0	189	149
38045	121,137,154	1,0,0	115,103,110	0,0,0	150	149
38046	12100,11210,9311	0,0,0	10292,9275,11936	0,1,0	151	149
38047	11268,9424,8841	0,0,0	9037,8090,10330	5,6,3	161	149
38048	124,141,106	0,0,3	165,139,146	3,6,5	298	149
38049	53,43,55	0,0,0	54,49,53	0,5,1	298	149
38050	40,27,47	2610,2027,2340	28,29,33	2078,1824,2277	179	149
38051	1159,1049,1219	2,0,0	914,851,1040	5,1,0	298	149
38052	126,103,141	1,2,1	109,79,115	0,0,0	154	149
38053	0,0,0	12,20,10	1,1,1	19,21,17	157	149
38054	4,7,9	1,1,3	11,6,7	3,3,0	178	149
38055	16,27,19	1,1,3	29,26,23	3,3,0	170	149
38056	6,1,2	0,0,2	5,8,3	0,2,0	151	149
38057	6,1,2	18,20,14	5,8,3	11,10,5	153	149
38058	0,0,2	18,20,14	0,2,0	11,10,5	151	149
38060	0,2,1	0,1,0	0,2,1	0,0,0	257	149
38062	9,3,7	0,1,0	6,4,12	0,0,0	220	149
38064	0,0,1	21,19,14	0,0,0	12,10,23	184	149
38065	45,47,59	2,4,0	29,26,32	2,1,4	298	149
38066	14,24,24	3,0,0	15,19,17	0,4,0	209	149
38067	159,165,179	3,0,0	132,171,162	0,4,0	210	149
38068	145,141,155	0,0,0	118,154,145	1,2,0	150	149
38069	1,1,0	68,45,56	1,0,0	43,62,70	162	149
38070	0,1,0	23,13,16	0,0,1	24,18,32	187	149
38071	411,431,376	0,0,0	292,302,381	0,0,1	298	149
38072	19,13,4	8,4,10	15,11,6	13,4,7	249	149
38073	0,0,1	483,463,442	0,0,0	312,387,400	205	149
38074	2,3,4	258,344,373	17,4,3	265,260,281	153	149
38075	88,125,103	0,0,2	93,93,137	0,0,0	165	149
38077	131,130,145	0,0,0	136,127,131	4,0,4	295	149
38079	7,2,6	431,362,323	6,7,8	339,370,369	153	149
38080	304,240,189	0,0,0	231,229,230	1,0,6	298	149
38081	6,1,1	111,85,159	5,0,2	94,115,108	182	149
38082	0,0,0	94,118,97	1,2,0	87,76,58	154	149
38083	186,191,206	2,0,0	113,132,122	0,0,0	177	149
38084	0,1,0	19,13,22	0,0,0	11,14,18	298	149
38086	2,0,0	80,92,69	0,0,0	48,55,59	151	149
38087	0,0,2	149,126,165	0,2,0	145,138,138	298	149
38088	128,115,103	2,4,2	99,118,123	7,13,9	298	149
38089	4225,4098,3515	0,2,0	4121,3862,4333	0,0,0	163	149
38090	0,2,0	58,38,71	0,0,0	52,55,45	153	149
38091	12,16,18	0,0,0	15,9,13	1,0,0	195	149
38092	6,15,11	0,1,0	6,3,12	0,0,1	211	149
38093	0,2,3	134,136,123	0,0,4	149,173,194	298	149
38094	69,66,58	1,0,1	29,32,37	0,1,0	171	149
38095	0,1,1	67,61,72	0,0,2	38,37,31	298	149
38096	56,60,57	0,0,0	50,45,57	0,4,0	153	149
38097	0,0,1	0,0,0	0,0,0	0,0,2	151	149
