ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
6548	136,134,185	5116,5212,4924	131,135,205	4749,4402,5332	205	149
6549	188,181,195	2489,2219,2829	137,167,177	1949,2043,2224	298	149
6550	102,118,119	279,413,350	86,81,93	222,297,279	298	149
6552	1,3,2	97,110,159	3,0,0	61,68,88	298	149
6553	3,2,1	4,4,6	3,2,1	3,12,4	222	149
6554	3,3,1	2,1,1	4,2,1	0,3,3	232	149
6555	32,28,33	7,5,2	26,23,16	4,1,7	298	149
6556	9,2,9	133,121,134	5,3,4	95,109,118	298	149
6557	3,10,10	102,79,122	6,14,9	69,91,86	298	149
6559	3,11,8	2,2,0	6,15,9	0,0,0	298	149
6561	0,3,0	46,46,41	0,1,0	33,23,15	298	149
6563	7,7,3	43,45,47	3,5,3	24,31,34	236	149
6564	128,103,141	771,678,675	111,105,96	479,490,620	298	149
6565	1,1,6	5,25,6	2,6,1	15,11,15	292	149
6567	2,4,7	1,0,0	4,6,8	1,0,1	298	149
6568	3,9,8	0,0,1	3,7,10	0,0,2	298	149
6569	0,2,0	0,0,1	0,0,0	0,3,0	222	149
6576	25,22,20	56,53,51	25,30,48	36,34,43	298	149
6578	4,3,5	540,524,514	14,10,14	436,451,508	237	149
6579	128,93,124	0,0,0	99,84,76	0,1,0	249	149
6580	1,3,3	12,7,4	5,0,2	7,3,7	298	149
6581	58,67,77	78,101,117	54,63,73	61,72,90	291	149
6582	62,71,82	18,38,37	54,70,76	16,27,25	294	149
6584	352,301,287	1024,919,696	308,231,314	782,650,897	298	149
6587	34,38,38	420,465,444	7,15,12	178,239,247	298	149
6588	28,27,25	9,3,3	12,10,15	7,1,2	298	149
6589	3,4,6	5,6,7	8,4,10	20,18,24	241	149
6591	4,6,6	4,2,3	18,11,11	2,1,4	298	149
6592	6,7,8	3,3,5	13,9,14	4,13,21	298	149
6597	6,9,9	623,563,436	5,11,17	508,449,632	298	149
6598	3,6,1	20,19,22	4,4,4	17,11,34	298	149
6599	20,16,20	1,3,2	15,19,13	3,5,2	298	149
6600	16,14,29	0,7,2	41,23,19	1,5,0	298	149
6601	17,14,33	0,3,3	41,22,19	0,1,1	298	149
6602	11,24,17	0,0,2	4,14,23	0,0,2	298	149
6604	0,1,0	13,24,17	0,3,0	13,19,16	298	149
6609	21,25,30	15,6,17	19,31,23	12,25,14	298	149
6612	103,77,35	1945,1779,1960	39,46,63	1956,1772,1976	298	149
6613	23,15,11	786,606,585	16,15,30	807,666,787	236	149
6614	10,4,10	32,23,15	17,8,5	31,27,26	298	149
6615	10,12,8	35,22,25	6,7,7	33,14,23	297	149
6618	335,260,239	1,0,0	279,269,315	3,0,0	246	149
6619	20,19,20	2,2,9	28,25,21	11,11,14	298	149
6621	14,21,30	128,103,126	15,14,17	107,118,152	298	149
6622	7,0,0	20,8,10	2,0,0	21,17,12	239	149
6623	1,1,0	9,3,2	2,2,0	7,7,1	255	149
6631	0,6,2	34,43,33	3,1,5	28,23,40	298	149
6633	65,57,67	220,226,215	73,57,59	178,194,231	298	149
6636	5,6,5	17,34,23	0,4,5	31,39,30	265	149
6637	63,48,46	0,1,0	46,26,38	0,0,0	298	149
6638	22,32,26	394,295,318	24,33,26	328,295,403	298	149
6639	46,46,81	202,223,214	32,25,55	205,203,207	298	149
6643	6,7,4	60,49,29	3,4,5	45,32,41	298	149
6644	5,7,9	29,26,21	5,3,6	29,30,24	298	149
6645	68,67,72	474,484,462	70,75,92	495,495,519	298	149
6646	20,15,11	27,23,20	15,29,10	13,21,20	219	149
6647	11,14,7	6,3,1	4,3,6	0,0,3	298	149
6649	2,3,7	44,51,42	6,4,8	42,37,36	287	149
6650	2,3,7	0,1,3	6,4,8	1,0,3	270	149
6651	2,2,1	0,1,0	5,4,3	0,1,0	298	149
6652	5,4,1	64,40,56	6,7,3	32,45,65	249	149
6653	12,2,7	65,76,66	8,8,6	53,69,65	298	149
6655	12,5,9	118,142,125	7,12,4	127,120,121	298	149
6656	19,15,16	148,177,146	9,13,22	144,137,131	272	149
6657	44,39,56	301,278,213	37,32,44	312,261,329	227	149
6658	27,18,29	271,208,169	24,29,21	237,197,213	298	149
6659	9,6,13	351,324,308	8,5,3	299,341,383	230	149
6660	24,18,27	1,2,0	21,14,14	0,4,0	235	149
6661	28,30,26	275,312,240	25,11,22	147,153,137	264	149
6662	23,16,13	1735,1514,1785	19,18,21	1451,1272,1417	298	149
6664	130,157,104	772,904,591	86,175,182	924,908,1267	232	149
6665	45,28,36	258,246,332	38,42,28	194,187,250	298	149
6668	2,4,0	0,2,0	1,1,1	0,0,0	298	149
6671	0,1,0	12,27,35	2,0,0	19,16,10	298	149
6672	24,45,78	0,0,1	13,30,24	0,0,1	298	149
6673	46,68,107	0,4,0	21,32,28	0,0,0	298	149
6674	50,66,97	0,0,1	43,45,27	0,0,0	298	149
6675	104,183,165	64,82,52	187,171,158	63,56,48	298	149
6676	23,26,20	68,87,64	13,17,24	81,60,56	298	149
6677	20,22,7	0,3,1	5,25,23	2,0,2	292	149
6678	37,46,39	208,212,179	32,30,45	150,190,144	298	149
6679	225,252,228	726,798,681	206,208,187	582,659,846	238	149
6680	150,121,134	1134,1176,1050	96,104,124	889,1044,1254	268	149
6681	711,716,643	1,2,1	531,634,768	6,5,4	298	149
6682	41,43,39	505,457,454	40,35,46	377,407,501	298	149
6683	41,45,44	20,21,14	40,37,51	25,22,23	298	149
6685	17,15,11	31,19,21	5,7,7	28,27,39	298	149
6686	2,3,1	31,18,34	11,2,2	11,22,28	298	149
6688	23,21,22	39,55,58	26,23,26	68,43,51	298	149
6689	49,31,45	54,63,56	43,34,43	81,55,91	298	149
6690	5,14,23	21,21,11	17,9,8	14,19,23	298	149
6691	16,20,28	1,1,2	23,17,15	2,2,2	298	149
6692	21,31,25	69,64,60	30,26,24	43,41,61	298	149
6693	185,222,210	159,204,155	128,120,88	218,227,242	298	149
6695	2,3,11	43,75,53	6,1,8	62,35,45	298	149
6696	8,9,11	0,3,1	6,10,7	3,1,3	298	149
6697	23,10,15	28,10,16	5,13,29	13,14,16	275	149
6698	216,248,198	157,185,188	144,174,226	100,96,124	298	149
6699	27,22,27	0,0,1	9,11,14	0,0,0	298	149
6700	2,5,1	1107,1316,979	0,6,2	1367,1438,1511	298	149
6702	2,1,1	9,2,3	1,0,0	5,7,4	298	149
6703	30,22,27	0,0,1	49,49,40	0,0,0	298	149
6704	34,29,33	22,18,23	42,46,30	24,18,24	298	149
6706	0,4,0	47,46,38	1,0,2	40,28,53	298	149
6707	0,0,1	0,0,1	0,0,1	0,0,2	298	149
6710	2,2,2	1,0,0	0,1,1	0,0,2	298	149
6711	11,19,11	2,2,1	9,16,22	3,4,3	298	149
6712	11,19,11	3,2,9	9,16,22	2,1,5	298	149
6713	1,2,0	77,126,117	0,2,0	73,81,88	298	149
6714	1,2,0	1,0,2	0,2,0	0,0,0	298	149
6715	4,5,7	133,158,181	3,7,11	151,110,174	298	149
6716	6,9,17	4,4,13	3,4,9	2,4,2	298	149
6718	6,10,19	38,59,39	3,4,12	33,42,37	298	149
6720	90,101,124	6,3,1	60,87,77	3,1,0	298	149
6721	1,13,10	83,89,86	3,10,13	78,78,71	298	149
6722	5,17,11	6,5,13	6,11,20	5,8,4	298	149
6723	48,71,57	0,0,1	45,59,49	0,0,0	197	149
6724	21,27,25	0,0,0	32,26,29	0,1,6	298	149
6725	12,21,11	158,115,129	17,13,16	115,97,110	283	149
6726	16,20,11	36,27,43	4,8,14	34,29,38	298	149
6727	16,27,11	0,0,0	3,8,16	0,0,1	272	149
6729	17,23,13	1,0,0	6,12,20	0,0,0	298	149
6730	39,29,34	29,35,38	21,47,37	46,26,47	298	149
6732	74,65,77	0,2,1	56,65,78	0,1,0	298	149
6735	11,4,10	50,56,56	6,9,7	43,32,62	292	149
6737	2,5,4	3,0,2	2,2,0	1,0,0	229	149
6738	3,1,2	156,178,152	0,0,1	113,110,149	298	149
6739	148,140,115	5104,5155,4353	42,22,42	1401,1311,1384	245	149
6740	869,847,862	1,0,5	252,210,264	0,4,2	298	149
6741	0,1,0	0,0,1	0,1,0	0,0,0	298	149
6745	35,41,43	8,8,9	15,24,31	3,6,7	298	149
6746	134,127,122	2,0,0	115,113,128	2,3,0	298	149
6749	7,7,6	226,217,201	4,5,0	168,184,138	298	149
6750	7,13,15	105,98,101	5,7,1	75,68,71	298	149
6751	0,2,0	0,0,1	0,1,0	0,2,0	298	149
6753	1,2,0	2,2,0	0,0,0	0,2,1	298	149
6754	52,56,55	152,107,153	60,39,88	149,129,152	298	149
6757	24,38,43	55,60,52	15,25,24	70,68,66	298	149
6758	56,79,47	702,688,587	74,61,51	527,499,507	298	149
6760	14,4,11	62,68,68	7,4,3	94,60,96	298	149
6761	24,12,25	475,426,486	22,26,26	538,485,523	298	149
6762	3,3,4	1,0,0	0,2,5	0,0,0	298	149
6766	210,261,211	1336,1350,1345	231,184,205	1225,1168,1235	298	149
6767	327,274,338	1010,927,953	252,282,277	942,905,996	223	149
6768	522,467,514	9,4,4	417,473,520	12,12,5	236	149
6769	10,5,1	143,130,155	14,8,13	117,138,139	298	149
6771	41,30,46	186,193,161	37,37,42	146,128,149	298	149
6772	16,18,33	1,4,4	7,6,12	3,7,5	298	149
6774	0,2,0	9,10,8	0,0,6	1,3,3	298	149
6776	174,192,173	102,96,63	165,166,148	69,75,96	298	149
6779	124,96,107	169,147,149	103,114,80	137,147,166	298	149
6783	25,20,16	11,16,8	27,26,40	5,17,9	298	149
6789	9,6,5	561,571,569	3,5,6	314,275,425	298	149
6793	99,98,146	11,7,16	79,75,82	3,4,7	251	149
6795	169,146,143	12807,11742,9754	229,217,279	16739,16228,18742	298	149
6796	1198,1027,830	20583,19549,14924	1661,1477,1681	27171,26890,30903	298	149
6797	3529,2939,2687	23,17,25	4597,3927,4472	36,16,33	298	149
6798	21411,20259,15544	213,175,160	25433,27688,31973	325,308,362	298	149
6799	330,280,219	11168,6506,6243	417,408,482	14223,12248,14511	298	149
6800	31451,26713,22433	17,34,20	38006,38525,45477	40,27,30	298	149
6801	53,37,70	3,2,4	44,45,43	4,0,1	298	149
6802	38,27,31	16,19,8	35,38,41	14,5,7	298	149
6803	36,25,31	13,15,5	32,35,40	11,8,5	298	149
6804	6,2,2	18,30,29	6,6,2	30,26,25	298	149
6806	5,3,12	0,0,0	8,4,6	0,2,0	298	149
6807	5,3,11	0,0,0	8,4,6	0,0,1	298	149
6808	9,9,2	601,573,459	12,11,10	678,621,821	298	149
6809	5,1,0	699,614,568	10,2,2	779,637,836	298	149
6810	7,11,11	686,619,562	9,10,26	873,672,796	298	149
6811	0,0,0	1,0,0	2,0,0	1,1,3	298	149
6812	708,608,762	21735,17827,21135	562,571,704	18146,16450,19490	298	149
6813	47,79,46	4476,4032,3780	54,67,72	3855,3662,3831	298	149
6814	161,169,153	2758,2385,2540	139,108,140	2429,2267,2320	298	149
6815	22,16,19	165,162,125	27,11,27	141,111,159	225	149
6816	10,11,11	2,4,5	6,13,6	2,1,0	252	149
6817	13,19,18	1,0,1	7,19,17	0,0,0	298	149
6818	16,37,25	2,0,0	22,8,11	0,0,2	298	149
6819	4,9,7	4,2,1	1,4,2	1,3,0	298	149
6820	27,26,17	0,0,6	9,21,10	2,0,0	298	149
6821	7,2,0	1,4,1	3,3,4	0,0,2	295	149
6822	2,3,3	1,0,0	4,18,11	0,0,0	298	149
6823	3,2,3	9,2,1	1,18,12	0,0,0	298	149
6824	11,4,2	4,5,0	8,20,10	0,0,4	298	149
6825	1,0,0	10,10,9	0,0,1	6,4,2	276	149
6826	392,354,573	34924,33989,26012	430,348,365	34992,31522,38578	244	149
6827	252,243,558	40875,37450,33404	252,277,316	39687,35864,38976	238	149
6828	114,53,353	21368,16637,19198	66,65,78	17579,16258,18918	232	149
6829	267,240,253	73136,71922,64284	209,225,282	70293,65802,74295	257	149
6830	5673,5243,5632	84,80,92	4920,4589,5052	90,63,90	298	149
6831	667,705,914	60816,59833,53843	722,704,702	55157,53152,55754	298	149
6832	6554,6526,6063	127,121,134	5925,5751,6370	106,113,137	298	149
6833	21,20,19	69,77,61	27,26,26	39,52,56	298	149
6834	27,22,32	444,491,385	42,32,36	409,376,442	298	149
6835	107,88,100	0,0,0	97,94,103	0,2,0	298	149
6836	80,62,55	4,16,4	68,73,68	13,4,8	298	149
6837	124,105,118	186,205,196	107,121,119	160,139,164	298	149
6838	124,113,123	15,18,17	120,120,122	24,16,19	298	149
6839	30,21,9	29,36,37	16,15,24	26,30,31	224	149
6840	52,62,63	7,24,21	49,61,66	19,22,31	243	149
6842	32,34,38	51,79,46	26,19,17	36,32,44	298	149
6843	18,10,15	9,5,6	7,15,13	2,1,0	281	149
6844	18,11,18	155,136,127	5,15,11	99,99,126	298	149
6846	11,10,9	400,319,341	8,10,12	272,237,317	272	149
6851	17,22,19	1807,1631,1509	19,17,21	1875,1774,1914	298	149
6852	17,24,22	1430,1270,1002	17,22,18	1345,1203,1267	298	149
6854	23,26,26	57,68,53	28,28,38	40,36,54	298	149
6855	17,18,6	4,0,0	23,18,23	9,3,5	255	149
6856	29,17,17	2,2,2	44,41,37	1,1,3	298	149
6857	2,0,0	0,1,0	4,5,4	2,1,2	298	149
6858	2,2,0	160,160,162	3,5,5	153,180,180	298	149
6859	1,0,0	95,90,68	4,0,2	69,52,57	298	149
6860	4,5,3	2,5,3	4,3,1	8,4,3	298	149
6861	6,6,4	111,126,86	5,5,5	77,78,84	298	149
6862	87,73,48	1072,933,1035	79,64,63	961,928,1108	298	149
6863	2,0,4	0,4,4	1,5,3	1,2,3	259	149
6866	9,5,4	22,15,23	2,7,5	25,20,19	277	149
6867	7,6,0	13,18,19	0,5,0	18,14,15	243	149
6868	8,6,0	1,0,0	0,6,0	0,0,0	298	149
6869	4,8,3	20,18,11	0,2,0	26,16,19	229	149
6870	1,3,3	26,20,37	3,3,7	14,10,24	298	149
6872	16,16,11	187,137,168	13,19,14	152,123,189	298	149
6873	139,128,139	42,39,82	111,108,124	63,50,55	298	149
6874	1,1,5	43,12,33	0,2,0	14,12,20	260	149
6877	1,9,6	128,156,97	8,4,11	121,126,117	298	149
6878	20,11,7	1,0,0	4,12,10	0,1,0	298	149
6879	29,17,19	1445,1328,1449	14,18,22	1411,1403,1645	298	149
6880	59,43,44	13,28,24	46,44,65	23,20,21	298	149
6881	107,88,94	0,3,2	101,101,142	0,0,2	298	149
6882	42,52,54	4453,4084,3788	34,50,67	5178,4597,5546	298	149
6883	57,44,41	2688,2061,1924	71,48,53	2713,2436,2800	269	149
6884	212,194,207	1,0,0	280,254,335	0,0,0	298	149
6885	208,186,190	1727,1258,1239	268,231,321	1671,1473,1798	298	149
6886	453,366,398	7,6,2	459,459,573	13,13,7	298	149
6887	1308,1142,987	28165,24179,23456	954,924,1088	25043,22381,27889	298	149
6889	0,1,2	7,8,2	1,0,1	4,6,4	298	149
6890	3,5,7	9,12,0	4,4,5	9,5,4	298	149
6891	2907,2828,2305	25,14,6	2855,2547,3075	16,4,16	298	149
6892	378,408,306	4933,4459,3816	416,408,412	4752,4325,5112	298	149
6893	37,25,34	58,41,44	30,42,40	53,58,45	220	149
6894	48,54,59	6,17,3	42,55,68	3,3,4	298	149
6895	40,54,57	2,3,3	39,52,68	1,1,0	298	149
6896	35,53,55	125,153,141	37,51,64	153,146,138	298	149
6897	139,142,136	0,0,0	117,129,129	0,2,0	298	149
6898	131,142,134	3,4,1	114,126,129	0,3,1	298	149
6899	61,54,72	48,40,53	35,44,61	42,53,28	298	149
6901	6,10,6	48,33,43	8,4,11	32,21,35	289	149
6902	71,49,48	107,62,60	33,29,55	73,44,58	298	149
6903	0,4,0	0,0,0	0,0,0	3,0,0	298	149
6905	1,0,4	10,5,6	18,0,1	2,2,2	276	149
6907	9,11,11	26,16,17	20,7,9	23,23,20	239	149
6909	256,197,261	0,1,0	254,212,249	0,0,0	215	149
6911	3,2,5	11,7,10	9,3,0	7,2,15	236	149
6912	10,12,10	38,38,47	13,13,15	34,55,48	298	149
6913	36,30,27	35,29,29	24,28,27	16,14,13	298	149
6914	30,24,27	3,4,5	20,24,22	4,4,7	298	149
6915	19,18,11	75,50,82	31,12,49	69,56,82	226	149
6917	11,22,26	133,153,106	9,26,28	131,123,131	298	149
6919	48,57,49	648,642,568	41,54,45	545,563,547	298	149
6920	93,61,70	3,2,6	71,76,80	1,1,5	298	149
6921	58,32,41	2,1,0	42,39,40	1,0,1	245	149
6922	5,4,5	70,56,64	6,6,10	50,53,54	225	149
6923	26,25,23	142,145,148	15,20,7	133,115,100	298	149
6924	56,44,36	489,454,401	40,33,29	394,373,372	298	149
6925	9,12,6	961,839,817	9,6,9	889,779,866	298	149
6927	1,4,0	0,0,1	2,3,1	1,0,0	298	149
6928	1,4,0	3,4,5	2,3,1	2,0,4	298	149
6929	6,10,5	2,7,16	2,6,4	13,7,9	298	149
6930	2,13,12	57,71,67	9,3,13	51,43,49	298	149
6931	54,53,44	239,243,207	27,32,39	170,171,169	298	149
6932	152,148,126	1,0,0	100,103,144	0,0,0	292	149
6933	4,5,17	16,25,9	4,5,9	14,12,14	298	149
6934	3,2,1	41,26,31	1,1,2	36,18,21	298	149
6935	24,18,21	394,385,416	31,14,20	368,400,487	298	149
6936	46,52,35	274,281,248	47,32,36	198,243,226	298	149
6939	4,2,7	62,75,74	5,7,4	23,43,30	298	149
6940	45,48,39	19,17,10	29,48,25	9,7,1	298	149
6941	96,120,147	64,100,126	123,125,104	88,54,65	298	149
6942	91,104,106	2,1,0	111,118,76	0,0,0	298	149
6943	101,160,123	268,269,269	94,105,92	197,198,228	298	149
6944	56,95,100	204,224,270	50,77,66	106,119,125	298	149
6945	72,45,83	1351,1222,1467	51,41,45	763,806,900	298	149
6950	20,33,26	53,55,48	27,33,22	64,81,83	275	149
6951	15,16,16	0,0,1	13,8,9	0,0,0	298	149
6952	5,2,2	158,110,113	2,1,1	99,97,84	298	149
6953	1086,1103,836	252,196,176	847,877,1095	165,172,164	298	149
6954	87,82,75	186,203,124	79,78,100	105,115,116	298	149
6956	2,4,5	14,13,9	0,0,4	12,14,15	298	149
6957	8,6,7	0,0,1	2,2,3	0,0,0	298	149
6958	17,4,9	89,96,125	9,5,16	98,119,109	298	149
6959	9,16,9	69,72,96	2,7,7	99,93,75	298	149
6969	82,77,55	0,1,1	70,54,99	0,0,1	298	149
6970	4,9,1	0,1,3	14,1,8	1,2,3	231	149
6971	6,10,3	16,15,18	16,4,13	5,12,14	298	149
6972	8,11,6	5,6,19	16,18,15	8,7,11	298	149
6973	2,0,1	14,28,34	3,2,1	27,20,24	298	149
6975	9,18,20	99,91,99	19,10,14	103,75,73	257	149
6976	6,4,1	162,113,146	11,4,1	96,118,161	230	149
6977	87,46,58	329,349,334	103,76,78	341,346,368	298	149
6978	1,5,2	1,8,3	4,0,0	7,6,4	229	149
6980	20,29,30	519,515,443	12,34,27	558,601,701	298	149
6983	9,7,4	1,1,1	0,1,2	0,4,0	298	149
6984	8,3,14	19,26,25	2,4,8	17,15,18	298	149
6985	2,1,10	6,3,11	0,1,5	5,4,1	298	149
6992	0,1,0	2,0,0	0,0,0	2,0,0	298	149
6995	6,18,14	127,128,122	15,12,5	97,128,101	298	149
6998	11,7,15	13,2,8	1,8,4	4,4,6	234	149
7001	0,1,2	5,10,4	2,2,4	6,3,10	275	149
7002	40,39,42	4,2,1	23,29,50	1,0,0	298	149
7003	22,14,14	1,0,0	20,21,14	0,1,0	238	149
7005	5,3,0	14,18,11	1,0,1	9,8,10	298	149
7006	7,5,5	0,0,0	5,6,15	1,0,0	298	149
7014	0,0,0	1,0,0	1,1,1	1,2,0	298	149
7016	5,12,3	15,9,10	0,4,3	4,7,8	298	149
7017	6,16,4	5,6,2	7,7,11	0,3,0	298	149
7018	17,20,6	88,61,80	11,9,15	60,58,87	298	149
7019	28,26,11	1,0,0	12,15,25	0,0,1	298	149
7020	51,43,40	2,0,0	31,38,46	1,0,0	298	149
7021	199,178,168	0,1,0	161,135,183	1,0,1	249	149
7022	11,5,8	185,198,171	4,4,6	153,147,141	298	149
7023	43,71,43	32,48,33	44,34,40	29,23,33	298	149
7024	19,13,20	0,0,1	7,17,7	0,0,1	230	149
7025	37,60,42	3,0,4	28,27,26	1,4,3	298	149
7026	26,24,35	49,58,50	10,24,11	31,43,37	292	149
7027	26,25,35	0,1,0	10,24,11	0,0,0	294	149
7028	25,21,17	88,94,86	23,13,26	64,68,75	298	149
7029	8,22,14	38,26,30	10,17,6	18,23,24	298	149
7030	4,4,10	213,253,187	8,7,7	194,166,217	239	149
7031	23,23,12	122,123,113	28,20,27	90,78,137	298	149
7032	13,9,7	0,0,0	11,11,5	0,1,0	298	149
7033	5,1,4	74,70,101	3,4,3	69,58,59	298	149
7034	41,30,35	205,232,175	20,23,27	195,146,119	298	149
7035	18,23,26	27,20,34	27,20,31	28,16,22	298	149
7036	7,8,11	43,29,27	3,0,4	21,21,34	298	149
7037	45,55,38	1,0,3	19,40,27	0,0,2	298	149
7038	3,9,8	24,27,32	7,2,4	15,31,24	298	149
7039	6329,5454,4629	6422,6722,5238	5332,5270,5867	4695,4795,5774	298	149
7040	74,79,70	1222,1070,1043	80,73,93	1130,1101,1230	298	149
7041	98,75,66	949,893,920	78,65,98	924,880,1055	298	149
7042	149,128,124	56,64,96	128,114,149	105,108,89	272	149
7043	0,4,0	21,14,11	0,2,11	11,10,24	244	149
7045	646,723,719	0,1,0	599,601,561	2,5,0	298	149
7046	845,920,898	4375,4181,4187	712,749,700	3648,3599,4065	298	149
7047	439,455,491	53,46,48	316,363,330	69,57,66	298	149
7049	47,40,61	317,299,242	45,42,58	242,209,268	219	149
7050	51,50,50	232,222,241	47,35,43	190,147,171	298	149
7052	31,30,31	601,460,577	29,32,25	468,470,566	298	149
7053	8,15,6	131,145,95	17,12,12	121,145,133	298	149
7054	64,60,66	621,518,565	29,29,36	531,552,593	228	149
7055	10,6,9	88,68,65	5,5,5	54,61,66	220	149
7056	195,162,174	7,11,5	226,184,236	5,2,6	298	149
7057	204,171,185	1726,1457,1255	246,193,261	1933,1679,2122	298	149
7060	209,179,175	33,29,16	235,199,251	19,6,19	298	149
7061	51,28,32	1577,1310,1156	31,42,44	1722,1544,1937	298	149
7064	24,15,15	0,0,0	25,25,26	2,0,1	243	149
7065	179,161,161	0,0,0	221,167,232	0,1,0	298	149
7066	28,18,19	1181,928,846	29,25,35	1407,1201,1448	269	149
7067	41,26,25	4,2,7	41,52,53	2,2,5	273	149
7068	0,5,1	0,0,2	10,1,10	0,0,0	298	149
7069	4,7,8	17,15,16	5,3,5	11,22,19	271	149
7070	12,16,7	277,284,202	13,10,16	204,232,275	293	149
7071	6,3,2	1,4,9	1,1,4	5,5,11	257	149
7072	4,6,2	96,76,65	0,9,6	77,81,65	298	149
7073	4,0,4	103,80,62	0,4,8	75,68,65	298	149
7075	1,1,2	0,1,1	1,3,5	0,2,0	298	149
7076	496,680,404	4,1,1	489,556,533	2,0,0	298	149
7077	4,15,10	6,16,10	6,17,7	14,10,12	298	149
7078	14,36,32	18,18,40	22,39,31	32,17,20	298	149
7080	16,23,18	141,124,91	20,17,13	118,103,124	298	149
7081	4,5,11	37,39,46	11,5,5	34,39,30	298	149
7082	92,116,99	2540,2883,2960	97,69,98	2156,2366,2342	220	149
7083	231,133,111	0,0,0	334,144,451	0,1,0	298	149
7084	240,141,110	43,47,23	354,145,457	40,35,40	298	149
7085	203,108,79	0,0,0	334,119,418	0,1,0	298	149
7086	198,103,76	2657,2210,2080	329,112,418	2535,2501,2962	298	149
7087	40,33,23	2,1,6	23,35,33	3,0,3	231	149
7088	40,33,27	617,596,631	23,36,33	595,599,633	233	149
7089	71,81,32	2,2,0	78,87,66	1,0,2	250	149
7090	199,194,148	4776,5253,4394	243,230,214	4990,5076,5859	298	149
7091	6,4,6	10,12,9	6,1,0	32,21,13	298	149
7092	48,51,46	11,23,26	33,34,43	10,3,19	298	149
7093	23,35,13	18,24,18	26,29,22	12,27,19	298	149
7094	23,27,20	12,13,10	23,14,21	1,8,9	298	149
7098	97,67,79	1463,1237,1082	118,137,142	1123,1050,1262	298	149
7099	251,193,210	12,7,5	218,271,270	15,8,9	298	149
7100	134,112,131	8,19,7	177,213,205	10,16,10	298	149
7101	126,133,124	1739,1593,1259	162,176,160	1361,1330,1504	261	149
7103	20,28,11	1,0,1	16,19,26	0,0,2	298	149
7104	14,11,9	1805,1692,1620	21,8,14	1565,1499,1713	285	149
7105	33,64,49	0,0,0	25,52,25	0,1,1	298	149
7107	250,241,264	36010,33640,32345	368,410,463	47225,50349,57031	298	149
7108	324,270,435	8529,7412,7382	755,368,460	11106,10965,12509	235	149
7111	12897,10436,12400	91,110,67	20442,19965,22635	230,202,255	263	149
7112	13215,10712,12630	105,124,81	21138,20544,23354	241,231,268	269	149
7113	7676,6251,6929	0,0,0	14438,12783,15800	23,5,21	200	149
7114	105335,101606,79831	1,3,1	154718,149929,178047	1,1,1	209	149
7115	140331,136911,106724	268,297,163	206922,194930,237512	375,348,519	179	149
7117	49,44,44	1,0,2	54,52,46	0,0,1	298	149
7118	21,15,32	8,10,16	26,25,17	11,5,11	298	149
7119	13,16,18	56,63,23	12,19,9	54,29,51	242	149
7120	80,101,93	16,17,19	55,50,68	8,5,8	298	149
7121	73,91,75	173,176,238	46,34,70	102,102,95	298	149
7122	41,43,30	8,6,3	24,22,34	7,0,13	298	149
7124	75,65,50	470,438,399	56,47,54	444,398,447	298	149
7126	182,193,156	40,27,38	138,153,177	24,40,27	241	149
7127	185,195,158	1,4,3	139,154,179	2,4,2	246	149
7128	152,160,183	0,0,0	88,159,134	2,0,0	298	149
7129	81,65,64	13,21,12	75,50,72	11,4,5	298	149
7130	72,57,64	137,126,135	57,39,58	139,153,179	284	149
7131	20,25,23	156,152,163	26,16,19	189,141,136	298	149
7132	25,26,32	0,1,6	17,22,22	3,0,1	298	149
7133	11,10,6	89,142,98	6,1,7	84,93,92	298	149
7135	4,1,3	94,91,106	3,2,1	75,77,83	298	149
7136	26,27,41	0,1,1	24,34,42	1,1,3	298	149
7137	0,5,0	391,451,422	2,2,0	381,403,421	243	149
7141	24,15,15	132,112,189	22,22,21	114,97,128	298	149
7143	10,8,8	423,357,367	17,9,4	369,348,362	298	149
7144	29,37,57	20,29,20	24,19,29	12,17,14	226	149
7145	34,25,56	0,1,2	21,35,31	3,2,0	259	149
7146	1,3,1	11,14,10	1,0,2	18,12,23	298	149
7147	15,8,11	43,43,25	14,18,6	33,20,35	298	149
7148	0,0,0	14,14,16	2,2,3	11,19,7	235	149
7149	3,5,1	14,19,23	0,2,8	15,24,25	298	149
7150	20,20,10	6,2,2	18,19,39	11,4,2	298	149
7154	15,24,21	246,209,263	24,18,39	231,250,304	293	149
7159	23,27,31	316,323,296	33,25,52	311,276,301	298	149
7160	3,2,19	205,184,181	2,4,8	193,178,235	298	149
7161	8,7,5	134,92,89	5,16,11	118,100,99	298	149
7162	50,34,45	141,96,103	49,89,59	95,89,130	298	149
7163	94,69,93	9,4,3	88,106,104	4,11,1	298	149
7164	293,261,257	4226,3303,3575	290,242,272	3849,3324,4054	298	149
7166	26,23,10	18,26,22	16,38,33	16,24,7	298	149
7167	1,0,1	77,94,84	0,0,3	87,90,75	298	149
7168	95,131,127	1,1,0	120,120,116	1,0,1	298	149
7169	22,7,6	2123,1873,2147	16,14,18	2037,1953,2212	240	149
7170	226,227,152	16,20,19	132,137,138	18,21,33	298	149
7171	42,50,65	771,848,779	37,60,54	593,726,686	298	149
7172	27,52,48	1495,1912,1650	26,39,50	1415,1597,1593	298	149
